Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Region,Category,Product Name,Sub-Category,Sales,Quantity,Discount,Profit_Margin_Pct,Profit,Product ID,Postal Code,Shipping_Days,Profit_Margin,Is_Profitable,Year,Month,Quarter,Year_Month,RFM_Score,Segment_y
9737,US-94285-2018,2018-11-03,2018-11-08,Second Class,CG-2419,Customer_77,Corporate,United States,San Diego,California,South,Office Supplies,Binders Premium,Binders,191.8073235413997,1,0.1,0.0825056706678563,13.451413087621248,Of-Bin-339,90210,5,7.012982006767793,True,2018,11,4,2018-11,434,VIP Customer
9738,US-50185-2017,2018-03-08,2018-03-09,Standard Class,CG-6695,Customer_38,Consumer,United States,Houston,California,Central,Furniture,Accessories Standard,Accessories,259.33229918847843,2,0.1,0.0478564999210661,10.549125732296826,Fu-Acc-498,75201,1,4.067802493290624,True,2018,3,1,2018-03,344,VIP Customer
9739,US-86593-2018,2016-09-20,2016-09-25,Standard Class,CG-9126,Customer_392,Home Office,United States,New York,Georgia,East,Office Supplies,Phones Standard,Phones,624.4109999066219,2,0.0,0.0487678134057442,30.45115913194032,Of-Pho-570,19101,5,4.876781340574424,True,2016,9,3,2016-09,244,At-Risk Customer
9740,US-65535-2017,2015-10-26,2015-10-27,Standard Class,CG-5173,Customer_592,Corporate,United States,Houston,Florida,West,Office Supplies,Storage Standard,Storage,540.3038231052465,1,0.1,0.0527857107565583,24.24227312803178,Of-Sto-546,85001,1,4.48678541430746,True,2015,10,4,2015-10,134,At-Risk Customer
9741,US-86572-2017,2018-07-23,2018-07-29,Standard Class,CG-2735,Customer_660,Consumer,United States,Houston,Michigan,East,Furniture,Phones Deluxe,Phones,180.6240565565116,2,0.15,0.0461969609527996,6.466818928105009,Fu-Pho-888,94101,6,3.580264473841968,True,2018,7,3,2018-07,444,VIP Customer
9742,US-24060-2016,2017-02-27,2017-03-04,Standard Class,CG-5385,Customer_444,Corporate,United States,New York,Georgia,West,Office Supplies,Chairs Standard,Chairs,103.95632171163872,1,0.1,0.0865295682009543,7.646001285047451,Of-Cha-364,10001,5,7.355013297081116,True,2017,2,1,2017-02,433,VIP Customer
9743,US-23607-2017,2017-04-29,2017-05-02,Standard Class,CG-2148,Customer_794,Home Office,United States,Austin,Illinois,South,Furniture,Tables Pro,Tables,387.46149637740297,1,0.0,0.0658173286018431,25.5016806276334,Fu-Tab-677,19101,3,6.581732860184318,True,2017,4,2,2017-04,444,VIP Customer
9744,US-73560-2016,2015-06-27,2015-07-01,Standard Class,CG-9023,Customer_121,Consumer,United States,Dallas,California,Central,Technology,Phones Deluxe,Phones,137.13672139502492,1,0.0,0.0745684742964892,10.22607608444972,Te-Pho-973,10001,4,7.4568474296489216,True,2015,6,2,2015-06,242,Lost Customer
9745,US-99610-2015,2017-04-21,2017-04-22,Standard Class,CG-6587,Customer_337,Corporate,United States,Austin,North Carolina,East,Office Supplies,Phones Deluxe,Phones,226.19398848941395,2,0.0,0.0807580340954227,18.266981834607748,Of-Pho-685,77001,1,8.075803409542273,True,2017,4,2,2017-04,222,Lost Customer
9746,US-58864-2016,2018-10-09,2018-10-13,Standard Class,CG-7695,Customer_666,Consumer,United States,San Diego,New York,South,Furniture,Storage Standard,Storage,317.3882161753122,2,0.0,0.0395682986210845,12.558511716438082,Fu-Sto-555,19101,4,3.956829862108452,True,2018,10,4,2018-10,443,VIP Customer
9747,US-42970-2017,2018-03-23,2018-03-29,Second Class,CG-9902,Customer_786,Consumer,United States,Phoenix,Ohio,East,Technology,Phones Premium,Phones,500.7777887689028,1,0.0,0.0766234173938326,38.371305530400186,Te-Pho-815,10001,6,7.662341739383262,True,2018,3,1,2018-03,344,VIP Customer
9748,US-38210-2015,2018-05-09,2018-05-13,Standard Class,CG-8858,Customer_684,Consumer,United States,San Diego,Ohio,West,Technology,Storage Deluxe,Storage,167.03070640768243,5,0.0,0.0919611506675736,15.36033595806814,Te-Sto-590,85001,4,9.196115066757363,True,2018,5,2,2018-05,421,Loyal Customer
9749,US-70035-2018,2017-05-27,2017-05-30,Standard Class,CG-1004,Customer_135,Corporate,United States,Los Angeles,Michigan,West,Office Supplies,Bookcases Pro,Bookcases,247.9911358349361,4,0.0,0.0458973303881809,11.382131094756332,Of-Boo-859,60601,3,4.589733038818099,True,2017,5,2,2017-05,343,VIP Customer
9750,US-12962-2018,2018-02-12,2018-02-18,Second Class,CG-5919,Customer_236,Corporate,United States,Seattle,Michigan,South,Furniture,Tables Pro,Tables,26.80671642237967,3,0.0,0.0508154755205104,1.3621960421466994,Fu-Tab-287,77001,6,5.0815475520510445,True,2018,2,1,2018-02,321,Loyal Customer
9751,US-72248-2015,2017-01-28,2017-01-30,Same Day,CG-9309,Customer_35,Corporate,United States,San Diego,Florida,South,Furniture,Computers Pro,Computers,484.7892408328173,1,0.0,0.043991402580927,21.32655866037848,Fu-Com-457,85001,2,4.399140258092708,True,2017,1,1,2017-01,244,At-Risk Customer
9752,US-45552-2016,2017-12-27,2017-12-29,First Class,CG-3791,Customer_12,Home Office,United States,Houston,Georgia,South,Furniture,Computers Pro,Computers,356.77949088350766,2,0.0,0.0610415563618586,21.778375401520865,Fu-Com-794,75201,2,6.104155636185864,True,2017,12,4,2017-12,312,New Customer
9753,US-55321-2017,2016-03-20,2016-03-21,Same Day,CG-7892,Customer_377,Home Office,United States,Phoenix,Georgia,West,Technology,Phones Pro,Phones,347.3059323529038,2,0.1,0.0965913397642022,28.51473351691901,Te-Pho-582,19101,1,8.21026387995719,True,2016,3,1,2016-03,244,At-Risk Customer
9754,US-73565-2017,2018-09-11,2018-09-14,First Class,CG-7573,Customer_751,Consumer,United States,San Diego,Texas,West,Technology,Storage Standard,Storage,257.5379401646211,4,0.0,0.0530713049516216,13.6678745590891,Te-Sto-522,10001,3,5.307130495162166,True,2018,9,3,2018-09,422,Loyal Customer
9755,US-53861-2015,2016-12-08,2016-12-12,Second Class,CG-6829,Customer_369,Consumer,United States,Los Angeles,Georgia,West,Technology,Storage Pro,Storage,241.36545842030336,1,0.1,0.0929673224852596,19.07323534829844,Te-Sto-280,90210,4,7.90222241124707,True,2016,12,4,2016-12,233,At-Risk Customer
9756,US-92095-2015,2016-08-24,2016-08-29,First Class,CG-7824,Customer_41,Corporate,United States,Phoenix,Illinois,South,Technology,Software Standard,Software,173.4971452918886,2,0.1,0.0838462253220555,12.365018626345536,Te-Sof-363,90210,5,7.126929152374722,True,2016,8,3,2016-08,221,Lost Customer
9757,US-54963-2018,2018-10-14,2018-10-19,Second Class,CG-4372,Customer_54,Corporate,United States,Los Angeles,Texas,West,Office Supplies,Paper Standard,Paper,657.6212725887715,2,0.4,0.0874326863232848,22.99903777830938,Of-Pap-762,10001,5,3.4973074529313934,True,2018,10,4,2018-10,444,VIP Customer
9758,US-13532-2018,2015-05-25,2015-05-31,Standard Class,CG-6539,Customer_129,Consumer,United States,Seattle,Pennsylvania,East,Furniture,Phones Standard,Phones,91.49589221449548,3,0.0,0.0445033217891548,4.071871133607516,Fu-Pho-680,75201,6,4.45033217891548,True,2015,5,2,2015-05,121,Lost Customer
9759,US-30733-2018,2015-10-02,2015-10-03,Standard Class,CG-6181,Customer_281,Consumer,United States,Philadelphia,Georgia,West,Technology,Software Basic,Software,43.42033496853132,1,0.0,0.0711916939893155,3.09116719999326,Te-Sof-219,10001,1,7.119169398931557,True,2015,10,4,2015-10,231,Lost Customer
9760,US-53114-2017,2016-05-23,2016-05-24,Second Class,CG-8253,Customer_336,Consumer,United States,Seattle,Florida,South,Office Supplies,Software Deluxe,Software,387.3240123806708,3,0.0,0.0646570993489052,25.043247148713625,Of-Sof-561,77001,1,6.465709934890522,True,2016,5,2,2016-05,143,At-Risk Customer
9761,US-15456-2016,2018-04-17,2018-04-18,First Class,CG-6132,Customer_249,Corporate,United States,Dallas,Michigan,Central,Office Supplies,Binders Pro,Binders,870.0403090219891,2,0.0,0.0772406144444783,67.20244806032225,Of-Bin-276,60601,1,7.724061444447834,True,2018,4,2,2018-04,324,Loyal Customer
9762,US-17085-2016,2017-01-22,2017-01-25,Standard Class,CG-5512,Customer_783,Home Office,United States,San Diego,North Carolina,Central,Office Supplies,Chairs Basic,Chairs,480.1801752959685,1,0.0,0.0613959741234379,29.48112961705917,Of-Cha-436,94101,3,6.139597412343792,True,2017,1,1,2017-01,244,At-Risk Customer
9763,US-30563-2015,2016-04-21,2016-04-26,Standard Class,CG-2147,Customer_587,Consumer,United States,Phoenix,Georgia,Central,Furniture,Paper Deluxe,Paper,109.89965706776718,3,0.15,0.0375412783916466,3.1974745563738494,Fu-Pap-697,75201,5,2.9094490753526174,True,2016,4,2,2016-04,343,VIP Customer
9764,US-47575-2016,2018-12-08,2018-12-14,First Class,CG-4066,Customer_357,Home Office,United States,Chicago,Ohio,Central,Technology,Chairs Pro,Chairs,395.4743385234446,1,0.0,0.0948694382282192,37.51842832939581,Te-Cha-930,75201,6,9.48694382282193,True,2018,12,4,2018-12,443,VIP Customer
9765,US-17386-2016,2018-03-22,2018-03-25,Second Class,CG-9807,Customer_487,Corporate,United States,Houston,Ohio,East,Furniture,Phones Premium,Phones,111.1673832910228,1,0.3,0.0386999274850779,2.366193319637647,Fu-Pho-641,90210,3,2.1284960116792875,True,2018,3,1,2018-03,444,VIP Customer
9766,US-69150-2015,2018-02-01,2018-02-07,First Class,CG-4120,Customer_387,Consumer,United States,Los Angeles,Georgia,West,Technology,Chairs Premium,Chairs,115.9846373182651,2,0.0,0.0531457585521583,6.164091530676173,Te-Cha-590,85001,6,5.314575855215836,True,2018,2,1,2018-02,311,New Customer
9767,US-45271-2017,2018-01-03,2018-01-06,Same Day,CG-2026,Customer_685,Home Office,United States,Philadelphia,Ohio,East,Technology,Software Deluxe,Software,58.43341758053328,1,0.15,0.0694436872753238,3.1448197820904986,Te-Sof-443,60601,3,5.381885763837601,True,2018,1,1,2018-01,343,VIP Customer
9768,US-74260-2017,2018-02-25,2018-03-01,Standard Class,CG-4070,Customer_376,Home Office,United States,Dallas,California,West,Technology,Pens Pro,Pens,164.58155775984363,1,0.1,0.0794603191030055,11.116047633356873,Te-Pen-256,60601,4,6.7541271237554685,True,2018,2,1,2018-02,344,VIP Customer
9769,US-23138-2016,2016-10-27,2016-10-30,Standard Class,CG-9953,Customer_45,Consumer,United States,Dallas,Illinois,Central,Furniture,Chairs Deluxe,Chairs,256.1303382871516,5,0.0,0.0631862288595075,16.18391017287504,Fu-Cha-260,60601,3,6.318622885950751,True,2016,10,4,2016-10,232,Lost Customer
9770,US-57369-2017,2016-07-21,2016-07-24,Standard Class,CG-6842,Customer_435,Consumer,United States,Austin,Texas,East,Office Supplies,Bookcases Pro,Bookcases,194.53752163186775,1,0.0,0.0457501108052206,8.90011317043096,Of-Boo-566,60601,3,4.575011080522065,True,2016,7,3,2016-07,344,VIP Customer
9771,US-38812-2017,2018-09-30,2018-10-04,First Class,CG-6669,Customer_682,Home Office,United States,Phoenix,Illinois,East,Office Supplies,Accessories Premium,Accessories,587.6294336995842,1,0.2,0.0433459571763265,17.829952188083837,Of-Acc-652,94101,4,3.0342170023428583,True,2018,9,3,2018-09,423,Loyal Customer
9772,US-86181-2015,2016-06-14,2016-06-16,Standard Class,CG-8320,Customer_532,Consumer,United States,Seattle,Illinois,Central,Office Supplies,Software Basic,Software,316.9665310690488,2,0.0,0.0855854004151991,27.1277074797612,Of-Sof-813,94101,2,8.558540041519914,True,2016,6,2,2016-06,244,At-Risk Customer
9773,US-34486-2016,2015-06-08,2015-06-12,Standard Class,CG-8484,Customer_757,Home Office,United States,Philadelphia,Pennsylvania,West,Technology,Phones Pro,Phones,919.3541109343744,5,0.2,0.0915080221193368,58.88979342322019,Te-Pho-532,77001,4,6.405561548353579,True,2015,6,2,2015-06,144,At-Risk Customer
9774,US-49266-2015,2018-12-20,2018-12-21,Standard Class,CG-5822,Customer_207,Consumer,United States,Los Angeles,Pennsylvania,East,Office Supplies,Paper Deluxe,Paper,235.6144742748714,1,0.0,0.0583540718232943,13.749063954443589,Of-Pap-498,85001,1,5.835407182329436,True,2018,12,4,2018-12,443,VIP Customer
9775,US-56557-2016,2016-11-11,2016-11-13,Standard Class,CG-9625,Customer_116,Consumer,United States,Seattle,Pennsylvania,East,Office Supplies,Tables Deluxe,Tables,416.6449880314366,1,0.3,0.0744834677948492,17.068239951358667,Of-Tab-312,10001,2,4.096590728716707,True,2016,11,4,2016-11,243,At-Risk Customer
9776,US-87731-2017,2015-01-23,2015-01-28,Standard Class,CG-2222,Customer_679,Consumer,United States,Houston,Ohio,West,Furniture,Computers Basic,Computers,65.07607097530457,2,0.1,0.0362574322716534,2.005567550508557,Fu-Com-544,19101,5,3.081881743090545,True,2015,1,1,2015-01,333,VIP Customer
9777,US-26494-2018,2017-12-06,2017-12-12,First Class,CG-7183,Customer_285,Consumer,United States,Chicago,Texas,West,Furniture,Bookcases Standard,Bookcases,214.9819157694897,1,0.15,0.0333773584001516,5.561034550446834,Fu-Boo-269,60601,6,2.58674527601175,True,2017,12,4,2017-12,344,VIP Customer
9778,US-44486-2015,2016-06-08,2016-06-11,Second Class,CG-5793,Customer_788,Consumer,United States,Austin,Florida,West,Technology,Tables Deluxe,Tables,94.53137406992508,5,0.0,0.0683184792639983,6.458239719193447,Te-Tab-700,90210,3,6.831847926399834,True,2016,6,2,2016-06,131,Lost Customer
9779,US-71635-2016,2016-12-29,2016-12-31,First Class,CG-6608,Customer_96,Corporate,United States,Philadelphia,Illinois,Central,Office Supplies,Tables Deluxe,Tables,546.4819097888686,2,0.0,0.0786165129090962,42.96250211550416,Of-Tab-248,10001,2,7.861651290909625,True,2016,12,4,2016-12,223,Lost Customer
9780,US-58814-2016,2015-05-24,2015-05-29,Standard Class,CG-9983,Customer_524,Consumer,United States,Philadelphia,Michigan,West,Technology,Desks Pro,Desks,382.2359413531144,2,0.0,0.0586976358855006,22.43634610789667,Te-Des-292,90210,5,5.86976358855006,True,2015,5,2,2015-05,132,Lost Customer
9781,US-29318-2018,2016-10-29,2016-11-02,Second Class,CG-8748,Customer_780,Home Office,United States,Houston,Ohio,East,Technology,Chairs Premium,Chairs,154.28061549620818,1,0.1,0.052137639446353,6.837253038657319,Te-Cha-826,60601,4,4.431699352940007,True,2016,10,4,2016-10,221,Lost Customer
9782,US-53162-2015,2018-12-13,2018-12-17,Second Class,CG-7547,Customer_565,Home Office,United States,Philadelphia,Texas,Central,Furniture,Desks Deluxe,Desks,495.4775139355838,1,0.25,0.0530981746381285,16.443094727635867,Fu-Des-337,60601,4,3.318635914883033,True,2018,12,4,2018-12,444,VIP Customer
9783,US-17590-2017,2016-11-11,2016-11-12,Standard Class,CG-3084,Customer_610,Corporate,United States,New York,Georgia,South,Technology,Binders Standard,Binders,326.5496050947565,1,0.1,0.1027223045385333,28.51233878425916,Te-Bin-244,75201,1,8.731395885775331,True,2016,11,4,2016-11,344,VIP Customer
9784,US-22134-2018,2017-08-30,2017-08-31,Standard Class,CG-3554,Customer_510,Corporate,United States,Austin,Texas,South,Furniture,Computers Basic,Computers,566.3136277734401,3,0.0,0.040374360951851,22.864550819677085,Fu-Com-817,90210,1,4.037436095185104,True,2017,8,3,2017-08,313,New Customer
9785,US-35230-2017,2017-03-09,2017-03-11,First Class,CG-2681,Customer_264,Consumer,United States,Chicago,Illinois,West,Furniture,Binders Pro,Binders,598.6253942580605,2,0.15,0.0516804141700684,23.97633643868226,Fu-Bin-839,75201,2,4.005232098180309,True,2017,3,1,2017-03,213,Lost Customer
9786,US-89837-2016,2015-03-26,2015-04-01,Second Class,CG-4722,Customer_792,Home Office,United States,Phoenix,North Carolina,East,Office Supplies,Pens Deluxe,Pens,718.1743295172711,1,0.0,0.0744458002067374,53.46506264885035,Of-Pen-389,10001,6,7.444580020673739,True,2015,3,1,2015-03,114,Lost Customer
9787,US-37039-2018,2016-02-20,2016-02-23,Standard Class,CG-3036,Customer_61,Home Office,United States,San Diego,Texas,West,Office Supplies,Phones Pro,Phones,286.6345607451701,2,0.0,0.0550719174431763,15.785514865719112,Of-Pho-952,60601,3,5.50719174431763,True,2016,2,1,2016-02,112,Lost Customer
9788,US-75820-2017,2016-11-24,2016-11-28,Standard Class,CG-8103,Customer_129,Consumer,United States,Los Angeles,Texas,West,Office Supplies,Paper Premium,Paper,173.4043876070717,1,0.1,0.0543170423328567,8.005991443002946,Of-Pap-563,77001,4,4.6169485982928204,True,2016,11,4,2016-11,221,Lost Customer
9789,US-53525-2016,2016-04-26,2016-04-28,Standard Class,CG-4157,Customer_89,Consumer,United States,Houston,Texas,West,Furniture,Bookcases Basic,Bookcases,218.05839904815275,1,0.0,0.0565621839625913,12.333859281549763,Fu-Boo-822,94101,2,5.656218396259132,True,2016,4,2,2016-04,433,VIP Customer
9790,US-94194-2018,2016-03-31,2016-04-02,Standard Class,CG-8555,Customer_78,Consumer,United States,Philadelphia,Ohio,East,Technology,Pens Pro,Pens,111.9541623382772,4,0.0,0.0719628412484802,8.05653961145602,Te-Pen-676,85001,2,7.1962841248480185,True,2016,3,1,2016-03,121,Lost Customer
9791,US-13972-2015,2017-04-06,2017-04-12,Standard Class,CG-8567,Customer_740,Consumer,United States,New York,Illinois,West,Office Supplies,Accessories Premium,Accessories,93.75128818339935,2,0.0,0.0835622891540567,7.834072251746519,Of-Acc-559,85001,6,8.356228915405673,True,2017,4,2,2017-04,343,VIP Customer
9792,US-89215-2016,2015-10-24,2015-10-26,Standard Class,CG-9613,Customer_70,Consumer,United States,Philadelphia,North Carolina,East,Office Supplies,Tables Premium,Tables,294.489933727328,2,0.4,0.0447535616774452,5.271789364981089,Of-Tab-866,94101,2,1.790142467097808,True,2015,10,4,2015-10,132,Lost Customer
9793,US-39519-2015,2018-02-09,2018-02-10,Standard Class,CG-1958,Customer_685,Home Office,United States,Phoenix,Florida,South,Office Supplies,Storage Premium,Storage,207.62419048915643,3,0.3,0.0566477064463569,6.468788806695726,Of-Sto-589,10001,1,3.115623854549632,True,2018,2,1,2018-02,344,VIP Customer
9794,US-89914-2015,2018-06-07,2018-06-13,Second Class,CG-6452,Customer_393,Consumer,United States,Los Angeles,California,Central,Office Supplies,Phones Standard,Phones,435.3678000721495,2,0.4,0.0389791986511114,6.788115186123868,Of-Pho-639,90210,6,1.559167946044456,True,2018,6,2,2018-06,444,VIP Customer
9795,US-65881-2015,2018-01-24,2018-01-28,Same Day,CG-9786,Customer_624,Corporate,United States,Philadelphia,Georgia,East,Office Supplies,Computers Premium,Computers,661.2297982072022,1,0.2,0.0471441751464449,21.821193393110164,Of-Com-221,10001,4,3.300092260251148,True,2018,1,1,2018-01,333,VIP Customer
9796,US-27673-2016,2017-08-07,2017-08-08,Standard Class,CG-3217,Customer_385,Corporate,United States,Phoenix,Pennsylvania,Central,Office Supplies,Chairs Basic,Chairs,191.8562210574464,3,0.25,0.0587307177902895,7.04240848452268,Of-Cha-653,60601,1,3.6706698618930957,True,2017,8,3,2017-08,432,Loyal Customer
9797,US-15720-2018,2016-11-10,2016-11-11,Standard Class,CG-3829,Customer_457,Corporate,United States,New York,North Carolina,East,Technology,Desks Deluxe,Desks,67.91485676558294,3,0.0,0.0671611567105717,4.561240338209352,Te-Des-335,60601,1,6.716115671057178,True,2016,11,4,2016-11,211,Lost Customer
9798,US-61940-2016,2016-01-13,2016-01-19,Standard Class,CG-1227,Customer_152,Consumer,United States,Philadelphia,New York,East,Office Supplies,Bookcases Premium,Bookcases,1138.7631753007267,2,0.0,0.0539003322833113,61.37971354070787,Of-Boo-383,19101,6,5.3900332283311325,True,2016,1,1,2016-01,444,VIP Customer
9799,US-81762-2015,2018-03-25,2018-03-31,Second Class,CG-8493,Customer_572,Consumer,United States,San Diego,Michigan,Central,Office Supplies,Tables Pro,Tables,202.6858745402032,3,0.1,0.0392023146588896,6.753892116041679,Of-Tab-793,19101,6,3.3321967460056174,True,2018,3,1,2018-03,321,Loyal Customer
9800,US-48019-2018,2016-02-25,2016-02-27,Second Class,CG-1004,Customer_231,Consumer,United States,Austin,Ohio,East,Office Supplies,Bookcases Deluxe,Bookcases,66.68589146419116,1,0.0,0.0667303330810212,4.449971749210305,Of-Boo-192,60601,2,6.673033308102121,True,2016,2,1,2016-02,343,VIP Customer
9801,US-94833-2018,2015-04-15,2015-04-20,Second Class,CG-1151,Customer_466,Home Office,United States,Los Angeles,California,East,Office Supplies,Storage Premium,Storage,283.37682861780326,2,0.0,0.0819618723254552,23.2260954471648,Of-Sto-316,85001,5,8.196187232545524,True,2015,4,2,2015-04,112,Lost Customer
9802,US-28206-2018,2015-11-26,2015-12-01,First Class,CG-4077,Customer_432,Consumer,United States,Philadelphia,Texas,West,Office Supplies,Pens Basic,Pens,321.52225286728566,2,0.0,0.0517654022924229,16.643728765641164,Of-Pen-728,85001,5,5.17654022924229,True,2015,11,4,2015-11,234,At-Risk Customer
9803,US-20736-2016,2016-03-14,2016-03-19,First Class,CG-7433,Customer_274,Consumer,United States,Philadelphia,Illinois,East,Technology,Chairs Basic,Chairs,197.5599140533395,1,0.25,0.0631218455085853,7.793966483477684,Te-Cha-667,90210,5,3.9451153442865836,True,2016,3,1,2016-03,344,VIP Customer
9804,US-16971-2016,2018-03-01,2018-03-03,Same Day,CG-4971,Customer_105,Consumer,United States,New York,Michigan,Central,Technology,Pens Pro,Pens,514.8827433329237,1,0.4,0.0855138117872885,17.611834402357765,Te-Pen-383,60601,2,3.42055247149154,True,2018,3,1,2018-03,313,New Customer
9805,US-85043-2016,2016-01-17,2016-01-20,Standard Class,CG-2004,Customer_348,Consumer,United States,Dallas,Texas,South,Furniture,Chairs Basic,Chairs,461.334526000925,2,0.0,0.0609765836009382,28.13060329269464,Fu-Cha-402,94101,3,6.0976583600938286,True,2016,1,1,2016-01,113,Lost Customer
9806,US-35724-2018,2015-05-18,2015-05-22,Same Day,CG-8301,Customer_308,Consumer,United States,Phoenix,Georgia,West,Office Supplies,Computers Premium,Computers,127.97567096345188,2,0.1,0.0836418292912257,9.098501340531854,Of-Com-189,10001,4,7.109555489754192,True,2015,5,2,2015-05,121,Lost Customer
9807,US-97702-2017,2017-07-31,2017-08-02,First Class,CG-9002,Customer_258,Corporate,United States,Los Angeles,Illinois,East,Technology,Chairs Deluxe,Chairs,532.1615861533398,1,0.0,0.0640642080345418,34.09251056331934,Te-Cha-453,90210,2,6.4064208034541865,True,2017,7,3,2017-07,344,VIP Customer
9808,US-65155-2018,2017-04-22,2017-04-24,Second Class,CG-4660,Customer_357,Consumer,United States,Phoenix,North Carolina,East,Furniture,Binders Pro,Binders,154.2268521060207,3,0.0,0.043133546116756,6.652351037757164,Fu-Bin-219,90210,2,4.313354611675608,True,2017,4,2,2017-04,211,Lost Customer
9809,US-21108-2016,2015-09-27,2015-09-28,Second Class,CG-4518,Customer_233,Corporate,United States,Houston,New York,South,Office Supplies,Chairs Basic,Chairs,610.8043718483898,2,0.25,0.0665692945000711,25.41301006969151,Of-Cha-198,85001,1,4.160580906254445,True,2015,9,3,2015-09,134,At-Risk Customer
9810,US-79711-2017,2016-01-31,2016-02-05,Same Day,CG-7489,Customer_164,Corporate,United States,San Diego,Pennsylvania,West,Office Supplies,Paper Standard,Paper,184.79185855493876,5,0.1,0.0503301826320983,7.905516791495715,Of-Pap-817,90210,5,4.278065523728363,True,2016,1,1,2016-01,121,Lost Customer
9811,US-78498-2015,2017-07-01,2017-07-07,Same Day,CG-3627,Customer_304,Consumer,United States,Seattle,Florida,West,Office Supplies,Phones Deluxe,Phones,299.2118980880168,1,0.0,0.0482025691437506,14.4227822062205,Of-Pho-530,75201,6,4.820256914375063,True,2017,7,3,2017-07,244,At-Risk Customer
9812,US-27751-2016,2016-04-08,2016-04-10,Standard Class,CG-5708,Customer_710,Consumer,United States,Dallas,Ohio,West,Technology,Storage Standard,Storage,383.93057375116473,5,0.0,0.0661207952707082,25.385794865166314,Te-Sto-356,60601,2,6.612079527070824,True,2016,4,2,2016-04,122,Lost Customer
9813,US-80746-2017,2016-03-25,2016-03-28,Standard Class,CG-7087,Customer_606,Consumer,United States,New York,Ohio,West,Technology,Software Pro,Software,203.1790949090621,1,0.1,0.0571002772107241,9.861345246321754,Te-Sof-952,90210,3,4.853523562911552,True,2016,3,1,2016-03,121,Lost Customer
9814,US-25993-2018,2018-09-16,2018-09-20,Same Day,CG-7817,Customer_627,Consumer,United States,New York,Illinois,South,Office Supplies,Pens Basic,Pens,407.6723383115869,3,0.0,0.0451200343286583,18.39418989946322,Of-Pen-454,77001,4,4.512003432865836,True,2018,9,3,2018-09,443,VIP Customer
9815,US-36859-2017,2018-06-30,2018-07-03,Standard Class,CG-7456,Customer_72,Corporate,United States,Dallas,Michigan,Central,Office Supplies,Chairs Basic,Chairs,133.96833790347654,1,0.0,0.0759064510156422,10.169061078717252,Of-Cha-317,75201,3,7.590645101564227,True,2018,6,2,2018-06,443,VIP Customer
9816,US-90459-2015,2018-08-01,2018-08-03,Standard Class,CG-2925,Customer_154,Home Office,United States,Houston,Illinois,East,Technology,Phones Basic,Phones,173.83049300189097,2,0.15,0.0944148383459041,12.719437869680824,Te-Pho-139,94101,2,7.31714997180757,True,2018,8,3,2018-08,444,VIP Customer
9817,US-37100-2017,2018-07-21,2018-07-23,Standard Class,CG-6702,Customer_287,Consumer,United States,Dallas,Florida,South,Furniture,Tables Premium,Tables,81.07147788465804,1,0.1,0.0694109760995107,4.78316285173341,Fu-Tab-152,75201,2,5.899932968458412,True,2018,7,3,2018-07,421,Loyal Customer
9818,US-72284-2015,2015-01-20,2015-01-21,Second Class,CG-9364,Customer_254,Corporate,United States,San Diego,North Carolina,West,Furniture,Bookcases Deluxe,Bookcases,238.43905789273344,3,0.3,0.0434702481769508,5.70075276192151,Fu-Boo-783,19101,1,2.3908636497322964,True,2015,1,1,2015-01,442,Loyal Customer
9819,US-50023-2017,2015-08-27,2015-08-30,First Class,CG-1227,Customer_692,Consumer,United States,Austin,Ohio,South,Furniture,Chairs Premium,Chairs,352.1051842790213,2,0.15,0.0637104477420445,17.38540368060146,Fu-Cha-929,77001,3,4.937559700008455,True,2015,8,3,2015-08,444,VIP Customer
9820,US-57709-2015,2018-07-17,2018-07-18,Standard Class,CG-8300,Customer_444,Consumer,United States,San Diego,Pennsylvania,Central,Office Supplies,Storage Deluxe,Storage,128.77218209124254,2,0.0,0.0410154358371518,5.281647172173389,Of-Sto-688,77001,1,4.1015435837151815,True,2018,7,3,2018-07,444,VIP Customer
9821,US-86553-2015,2016-02-22,2016-02-28,Second Class,CG-4643,Customer_8,Home Office,United States,Houston,New York,West,Furniture,Pens Basic,Pens,759.0134208999106,5,0.0,0.0499944643700304,37.94646942755549,Fu-Pen-953,90210,6,4.999446437003043,True,2016,2,1,2016-02,114,Lost Customer
9822,US-95049-2017,2018-08-26,2018-08-29,First Class,CG-4728,Customer_189,Home Office,United States,Phoenix,Illinois,East,Furniture,Accessories Deluxe,Accessories,129.0737807780908,1,0.0,0.0343812616803306,4.437719433001167,Fu-Acc-963,77001,3,3.4381261680330613,True,2018,8,3,2018-08,411,New Customer
9823,US-56478-2015,2017-11-20,2017-11-25,Standard Class,CG-6228,Customer_35,Consumer,United States,San Diego,Florida,South,Technology,Computers Basic,Computers,279.4459532249141,2,0.0,0.0602861476565943,16.84671999815494,Te-Com-224,75201,5,6.028614765659438,True,2017,11,4,2017-11,343,VIP Customer
9824,US-90396-2017,2018-02-01,2018-02-07,Standard Class,CG-5616,Customer_138,Home Office,United States,Los Angeles,Illinois,East,Technology,Binders Standard,Binders,611.7132593033058,1,0.1,0.0556874504168156,28.95503902724732,Te-Bin-211,77001,6,4.733433285429332,True,2018,2,1,2018-02,344,VIP Customer
